objid,class,u,g,r,i,z,specObjID,spectrum
1237654668665880704,QSO,19.48922,19.19301,19.07596,18.87784,18.94545,308578245308082176,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0274/spec-0274-51913-0297.fits
1237648720684515347,QSO,19.09357,18.93933,18.90664,18.64218,18.63296,308579344819709952,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0274/spec-0274-51913-0301.fits
1237654671350562960,QSO,19.35616,19.25348,18.99219,18.92716,18.85517,308620026749937664,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0274/spec-0274-51913-0449.fits
1237654670276886840,QSO,19.22474,18.90767,18.84957,18.7284,18.68741,308623325284820992,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0274/spec-0274-51913-0461.fits
1237648722296111240,QSO,19.93447,19.31434,19.17238,18.88233,18.78091,308657135267375104,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0274/spec-0274-51913-0584.fits
1237648720149217472,QSO,19.18235,19.19649,19.09834,18.78279,18.68959,309624705449486336,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0275/spec-0275-51910-0008.fits
1237654669204062362,QSO,19.17713,18.97231,18.66663,18.5681,18.62673,309635425687857152,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0275/spec-0275-51910-0047.fits
1237654669740802174,QSO,19.1072,18.06557,17.34156,16.87118,16.62254,309661539089016832,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0275/spec-0275-51910-0142.fits
1237654668666732731,QSO,19.38588,18.96271,18.59229,18.56977,18.5183,309679955908782080,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0275/spec-0275-51910-0209.fits
1237654669740539992,QSO,19.33154,17.7751,16.94329,16.37271,16.14175,309686827856455680,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0275/spec-0275-51910-0234.fits
1237654670277345413,QSO,19.98271,19.49111,19.32673,19.15169,18.95611,309687377612269568,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0275/spec-0275-51910-0236.fits
1237654668666601686,QSO,19.78335,19.48829,18.98384,18.81739,18.39017,309691225902966784,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0275/spec-0275-51910-0250.fits
1237648720685301865,QSO,19.52231,19.29745,18.95885,18.51906,18.56078,309699747118082048,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0275/spec-0275-51910-0281.fits
1237648721222172867,QSO,19.38111,19.36254,19.12347,18.9433,18.90248,309707443699476480,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0275/spec-0275-51910-0309.fits
1237654669740212390,QSO,19.62355,18.82504,18.36354,17.94969,17.85075,309708268333197312,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0275/spec-0275-51910-0312.fits
1237651752391213258,QSO,19.40038,18.91855,18.68537,18.47776,18.21646,309710742234359808,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0275/spec-0275-51910-0321.fits
1237648722832916614,QSO,19.6173,19.25135,19.07051,18.92487,19.00283,309712391501801472,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0275/spec-0275-51910-0327.fits
1237648721758912589,QSO,19.40068,19.28114,18.98492,18.93364,18.99197,309720637839009792,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0275/spec-0275-51910-0357.fits
1237648722295914669,QSO,19.77823,19.8034,19.41446,19.46179,19.65146,309720912716916736,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0275/spec-0275-51910-0358.fits
1237648722833113234,QSO,19.3737,19.28292,19.27184,18.96676,19.01376,309734656612263936,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0275/spec-0275-51910-0408.fits
1237654671351021704,QSO,19.20109,18.92125,18.79764,18.49316,18.51002,309737130513426432,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0275/spec-0275-51910-0417.fits
1237654670814150873,QSO,19.36522,18.88654,18.31263,17.94837,17.7747,309741528559937536,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0275/spec-0275-51910-0433.fits
1237654671351152822,QSO,19.90383,19.39301,18.77201,18.31173,18.16659,309744002461100032,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0275/spec-0275-51910-0442.fits
1237654671351152865,QSO,19.52815,19.16955,18.56862,18.26526,17.89298,309745651728541696,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0275/spec-0275-51910-0448.fits
1237654671351152869,QSO,19.76122,19.35886,19.1885,19.09953,18.86,309746751240169472,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0275/spec-0275-51910-0452.fits
1237648722833178869,QSO,19.45243,19.38811,19.1779,19.16428,19.0934,309747850751797248,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0275/spec-0275-51910-0456.fits
1237654671351414964,QSO,19.28974,19.20943,19.26989,19.06773,19.20321,309769016350631936,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0275/spec-0275-51910-0533.fits
1237674648848040174,QSO,19.65228,19.2765,19.13337,19.0684,18.86248,310751155095365632,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0276/spec-0276-51909-0010.fits
1237674649921978496,QSO,19.23581,19.22402,19.10198,18.82895,18.71824,310756652653504512,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0276/spec-0276-51909-0030.fits
1237674649384714399,QSO,19.41809,19.3895,19.36731,19.00541,18.97524,310761050700015616,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0276/spec-0276-51909-0046.fits
1237674648847974533,QSO,19.74605,19.61693,19.18992,19.18024,19.31134,310763524601178112,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0276/spec-0276-51909-0055.fits
1237648720686809212,QSO,19.50513,19.46425,19.15367,19.07182,19.10622,310765173868619776,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0276/spec-0276-51909-0061.fits
1237674648847843464,QSO,19.32712,19.02343,18.88083,18.73293,18.60999,310770946304665600,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0276/spec-0276-51909-0082.fits
1237674649384714378,QSO,19.23261,18.79192,18.605,18.79081,18.63655,310773695083735040,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0276/spec-0276-51909-0092.fits
1237648720149741586,QSO,19.34041,19.10072,18.83578,18.88138,18.81071,310786064589547520,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0276/spec-0276-51909-0137.fits
1237674649921519748,QSO,19.31528,19.1954,18.89992,18.88326,18.90116,310789638002337792,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0276/spec-0276-51909-0150.fits
1237674648847581371,QSO,19.90069,19.57526,19.49817,19.20131,18.85316,310807505066289152,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0276/spec-0276-51909-0215.fits
1237648721223221378,QSO,19.72455,19.142,19.09562,18.8906,18.94503,310812177990707200,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0276/spec-0276-51909-0232.fits
1237654670277804223,QSO,19.53149,19.14733,18.71113,18.64554,18.64008,310832518955821056,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0276/spec-0276-51909-0306.fits
1237648721759764644,QSO,19.59809,19.38449,19.30568,19.09565,19.09597,310842964316284928,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0276/spec-0276-51909-0344.fits
1237674650994671640,QSO,19.0312,18.73503,18.43151,18.10144,18.08227,310844063827912704,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0276/spec-0276-51909-0348.fits
1237674650458194088,QSO,19.73647,19.5401,19.31315,19.47665,19.49152,310875674787211264,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0276/spec-0276-51909-0463.fits
1237674650458390642,QSO,19.55456,19.20585,18.54157,18.16681,17.63615,310889143804651520,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0276/spec-0276-51909-0512.fits
1237674651532066929,QSO,19.18634,18.80977,18.92071,18.68767,18.55602,310892442339534848,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0276/spec-0276-51909-0524.fits
1237648722297225374,QSO,19.55818,19.34338,19.20166,19.07997,19.28842,310892717217441792,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0276/spec-0276-51909-0525.fits
1237674651532132455,QSO,19.16307,19.03266,18.75972,18.62886,18.6297,310893541851162624,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0276/spec-0276-51909-0528.fits
1237648722834161735,QSO,19.28237,19.23834,19.01855,18.96243,18.99403,310896565508139008,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0276/spec-0276-51909-0539.fits
1237674651532198031,QSO,19.19178,18.99117,18.71746,18.72349,18.8277,310896840386045952,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0276/spec-0276-51909-0540.fits
1237674650458521795,QSO,19.79062,19.56201,19.21346,19.2458,19.30371,310900688676743168,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0276/spec-0276-51909-0554.fits
1237648721760551029,QSO,19.73874,19.38321,18.90372,18.78629,18.76276,310901513310464000,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0276/spec-0276-51909-0557.fits
1237674651532263468,QSO,19.37207,19.15465,19.05101,18.75493,18.6957,310907560624416768,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0276/spec-0276-51909-0579.fits
1237648720687792309,QSO,19.87197,19.37586,19.24549,18.82332,18.63142,311891348636592128,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0277/spec-0277-51908-0062.fits
1237648721224663218,QSO,19.99312,19.30846,18.99251,18.94501,18.87416,311895471805196288,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0277/spec-0277-51908-0077.fits
1237648721224532021,QSO,19.60658,19.25882,18.98571,18.59763,18.52269,311906466921474048,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0277/spec-0277-51908-0117.fits
1237674649922502860,QSO,19.68902,19.42695,19.01029,18.87802,18.3139,311916362526124032,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0277/spec-0277-51908-0153.fits
1237674649385566382,QSO,19.27175,19.19083,18.88414,18.72206,18.66413,311919661061007360,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0277/spec-0277-51908-0165.fits
1237648720150528133,QSO,19.01331,18.81734,18.75777,18.49262,18.5594,311930381299378176,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0277/spec-0277-51908-0204.fits
1237648720150528258,QSO,19.86381,19.35842,19.22778,18.90965,18.8856,311934504467982336,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0277/spec-0277-51908-0219.fits
1237648720687333486,QSO,19.41839,19.21321,19.0674,18.84756,18.76202,311937803002865664,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0277/spec-0277-51908-0231.fits
1237674648848236772,QSO,19.74136,19.51239,19.439,19.08332,19.04586,311941926171469824,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0277/spec-0277-51908-0246.fits
1237674649385238636,QSO,19.13167,18.71358,18.40427,18.01805,17.95428,311947973485422592,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0277/spec-0277-51908-0268.fits
1237648720150200381,QSO,19.0616,18.96068,18.83145,18.64886,18.55036,311952646409840640,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0277/spec-0277-51908-0285.fits
1237648720150200484,QSO,19.6605,19.31418,18.98188,18.71435,18.50557,311954295677282304,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0277/spec-0277-51908-0291.fits
1237674648848171214,QSO,19.9989,19.81424,19.47475,19.40086,19.44637,311956494700537856,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0277/spec-0277-51908-0299.fits
1237674649384910992,QSO,19.97091,19.68138,19.50234,19.28703,19.04109,311962267136583680,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0277/spec-0277-51908-0320.fits
1237648722297749519,QSO,19.18629,18.73724,18.2464,17.82889,17.69521,311964741037746176,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0277/spec-0277-51908-0329.fits
1237648722834686028,QSO,19.40725,19.27811,19.00282,18.88488,18.93158,311973537130768384,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0277/spec-0277-51908-0361.fits
1237674650995785868,QSO,19.40932,19.14211,18.97326,18.66013,18.26958,311981233712162816,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0277/spec-0277-51908-0389.fits
1237674651532787786,QSO,19.22515,18.90588,18.8055,18.66677,18.35597,311985631758673920,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0277/spec-0277-51908-0405.fits
1237648722297946192,QSO,19.39974,19.22318,19.14559,18.92839,19.08402,311987006148208640,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0277/spec-0277-51908-0410.fits
1237648722834817157,QSO,19.51149,19.247,19.12094,18.80145,18.71749,311988930293557248,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0277/spec-0277-51908-0417.fits
1237674651532722389,QSO,19.08525,18.85708,18.69349,18.53456,18.32822,311989754927278080,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0277/spec-0277-51908-0420.fits
1237674650996113691,QSO,19.48451,19.31409,19.00391,18.9782,18.76291,312010370770298880,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0277/spec-0277-51908-0495.fits
1237648721761337363,QSO,19.10577,19.02938,18.74889,18.61818,18.51201,312011470281926656,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0277/spec-0277-51908-0499.fits
1237648675034759301,QSO,19.4421,19.29109,19.23855,19.05512,19.02051,312017792473786368,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0277/spec-0277-51908-0522.fits
1237674650996375677,QSO,19.29135,18.79159,17.98682,17.55043,17.31416,312024114665646080,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0277/spec-0277-51908-0545.fits
1237648722835210456,QSO,19.52854,18.42823,17.48692,16.93955,16.63018,312032086124947456,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0277/spec-0277-51908-0574.fits
1237648722298470547,QSO,19.88632,19.54839,18.94359,18.83974,18.89281,312034560026109952,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0277/spec-0277-51908-0583.fits
1237674650996572268,QSO,19.43791,18.94884,18.74261,18.52212,18.44668,312046929531922432,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0277/spec-0277-51908-0628.fits
1237648720151773344,QSO,19.24117,18.9017,18.79056,18.58273,18.66137,313002679880148992,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0278/spec-0278-51900-0009.fits
1237674649386549511,QSO,19.23159,19.02248,18.77183,18.83554,18.94821,313005428659218432,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0278/spec-0278-51900-0019.fits
1237648720151576587,QSO,19.11179,18.86855,18.53277,18.3572,18.08992,313011750851078144,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0278/spec-0278-51900-0042.fits
1237674648849612997,QSO,19.77982,18.38617,17.53807,17.05297,16.7957,313012025728985088,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0278/spec-0278-51900-0043.fits
1237648720151576700,QSO,19.26756,19.21867,19.17437,18.9993,18.92621,313015324263868416,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0278/spec-0278-51900-0055.fits
1237648720688709770,QSO,19.48794,19.32063,19.27555,19.08823,18.84411,313019447432472576,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0278/spec-0278-51900-0070.fits
1237648720151380108,QSO,19.07612,18.58331,18.00298,17.77379,17.76351,313034015961540608,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0278/spec-0278-51900-0123.fits
1237648720688316427,QSO,19.18154,19.07098,18.8422,18.77129,18.8448,313051058391771136,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0278/spec-0278-51900-0185.fits
1237648721225121936,QSO,19.90786,19.41529,19.06868,18.75739,18.50883,313065077165025280,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0278/spec-0278-51900-0236.fits
1237648720688120057,QSO,19.53597,18.74182,18.71051,18.77673,18.66889,313074423013861376,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0278/spec-0278-51900-0270.fits
1237674650459832483,QSO,19.16357,18.78853,18.51521,18.08847,18.00517,313074697891768320,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0278/spec-0278-51900-0271.fits
1237674649922896004,QSO,19.68586,19.39817,19.31162,19.18476,19.20297,313087067397580800,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0278/spec-0278-51900-0316.fits
1237674650996637787,QSO,19.58472,19.4662,19.20276,19.19389,18.99774,313096688124323840,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0278/spec-0278-51900-0351.fits
1237674650996703359,QSO,19.30296,19.10603,18.95758,18.58183,18.50262,313105759095252992,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0278/spec-0278-51900-0384.fits
1237674651533836406,QSO,19.66834,19.34026,19.17973,18.92562,19.0043,313122801525483520,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0278/spec-0278-51900-0446.fits
1237674650996965533,QSO,19.23896,19.08484,18.88678,18.75601,18.77057,313136270542923776,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0278/spec-0278-51900-0495.fits
1237648722298994797,QSO,19.55117,19.06317,18.90304,18.94302,18.86034,313137095176644608,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0278/spec-0278-51900-0498.fits
1237648721762254955,QSO,19.35575,18.65452,18.52926,18.23429,18.20803,313142317856876544,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0278/spec-0278-51900-0517.fits
1237648721762254977,QSO,19.00454,18.93319,18.91115,18.81517,18.68648,313152488339433472,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0278/spec-0278-51900-0554.fits
1237648721762451663,QSO,19.09481,18.90967,18.60285,18.41629,18.46007,313163758333618176,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0278/spec-0278-51900-0595.fits
1237674650997293200,QSO,19.21065,18.90428,18.63592,18.58232,18.18029,313171454915012608,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0278/spec-0278-51900-0623.fits
1237674650997358730,QSO,19.19131,18.82339,18.82648,18.64292,18.67109,313172829304547328,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0278/spec-0278-51900-0628.fits
1237674649387073718,QSO,19.7873,19.42392,19.10275,18.89664,18.99423,314152495574181888,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0279/spec-0279-51984-0096.fits
1237674649924206609,QSO,19.04139,18.85702,18.61625,18.7018,18.70967,314155794109065216,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0279/spec-0279-51984-0108.fits
1237648720152231973,QSO,19.30602,18.96132,19.09465,18.89144,18.59679,314160741911390208,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0279/spec-0279-51984-0126.fits
1237674649923748085,QSO,19.0387,18.84489,18.69344,18.5284,18.36473,314175860196272128,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0279/spec-0279-51984-0181.fits
1237674649386877073,QSO,19.09443,18.62532,18.57709,18.65794,18.51667,314176684829992960,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0279/spec-0279-51984-0184.fits
1237648720688972002,QSO,19.80395,19.29758,18.60359,18.17704,17.9214,314178334097434624,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0279/spec-0279-51984-0190.fits
1237674649386745902,QSO,19.5948,19.25477,18.92599,18.78766,18.79113,314195101649758208,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0279/spec-0279-51984-0251.fits
1237674649923682489,QSO,19.98625,19.55736,19.23741,19.31052,19.21075,314198125306734592,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0279/spec-0279-51984-0262.fits
1237674649923682571,QSO,19.31577,17.56019,16.85238,16.47272,16.23904,314199224818362368,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0279/spec-0279-51984-0266.fits
1237648721225711805,QSO,19.43226,18.21275,17.39503,16.74174,16.52828,314203073109059584,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0279/spec-0279-51984-0280.fits
1237674648849744102,QSO,19.19948,18.80782,19.02375,18.90511,19.04664,314206921399756800,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0279/spec-0279-51984-0294.fits
1237648721225646339,QSO,19.7024,19.09791,18.95982,18.83599,18.93027,314212144079988736,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0279/spec-0279-51984-0313.fits
1237648720688578619,QSO,19.08888,19.05161,18.66085,18.45396,18.07496,314212418957895680,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0279/spec-0279-51984-0314.fits
1237674650997358707,QSO,19.82026,19.71286,19.37311,19.29111,19.33036,314220115539290112,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0279/spec-0279-51984-0342.fits
1237674650997227710,QSO,19.69454,19.31574,19.44087,19.15362,19.06776,314220390417197056,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0279/spec-0279-51984-0343.fits
1237648722836258837,QSO,19.0408,18.85185,18.78653,18.56586,18.56822,314225338219522048,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0279/spec-0279-51984-0361.fits
1237674650460618904,QSO,19.277,19.18411,18.8736,18.82384,18.97087,314245679184635904,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0279/spec-0279-51984-0435.fits
1237648722299715613,QSO,19.23734,18.88448,18.76984,18.76423,18.63228,314250352109053952,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0279/spec-0279-51984-0452.fits
1237674650460815522,QSO,19.97602,19.75209,19.79107,19.58632,19.23595,314263546248587264,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0279/spec-0279-51984-0500.fits
1237648721226105084,QSO,19.68396,19.28422,19.20392,19.05313,18.90893,314267669417191424,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0279/spec-0279-51984-0515.fits
1237648722299781206,QSO,19.30848,19.26073,18.94113,18.91309,19.03902,314274266486958080,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0279/spec-0279-51984-0539.fits
1237674650998013994,QSO,19.10126,18.99533,18.6399,18.57679,18.59247,314287735504398336,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0279/spec-0279-51984-0588.fits
1237674649388122227,QSO,19.75747,19.3197,19.10047,18.94993,18.62359,315256673885251584,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0280/spec-0280-51612-0017.fits
1237648720689955032,QSO,19.25698,19.19521,18.9616,18.89301,18.90429,315267669001529344,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0280/spec-0280-51612-0057.fits
1237674648850792641,QSO,19.05903,18.81091,18.74326,18.59379,18.49649,315287735088736256,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0280/spec-0280-51612-0130.fits
1237674648850727021,QSO,19.18447,18.90543,18.70413,18.39589,18.38171,315309175565477888,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0280/spec-0280-51612-0208.fits
1237648721762844776,QSO,19.59669,19.45933,19.39844,19.12117,19.2176,315335014088730624,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0280/spec-0280-51612-0302.fits
1237648722836914315,QSO,19.13845,18.06217,17.30113,16.81199,16.64392,315341336280590336,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0280/spec-0280-51612-0325.fits
1237674650997686532,QSO,19.41805,19.18441,19.05571,18.80854,18.79636,315346284082915328,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0280/spec-0280-51612-0343.fits
1237648722300109016,QSO,19.92591,19.65385,19.15062,18.863,18.40109,315358653588727808,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0280/spec-0280-51612-0388.fits
1237648722837176379,QSO,19.12544,18.81928,18.73537,18.69962,18.49099,315366899925936128,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0280/spec-0280-51612-0418.fits
1237648721763762346,QSO,19.62852,19.34752,19.06238,19.02702,19.07609,315403458687559680,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0280/spec-0280-51612-0551.fits
1237674650998669450,QSO,19.34,19.05676,18.99571,18.76672,18.62319,315413354292209664,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0280/spec-0280-51612-0587.fits
1237674651535540418,QSO,19.18449,18.85355,18.86491,18.73658,18.73999,315417477460813824,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0280/spec-0280-51612-0602.fits
1237648722300764235,QSO,19.20119,18.81651,18.71851,18.60813,18.51585,315427922821277696,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0280/spec-0280-51612-0640.fits
1237648720690872328,QSO,19.05901,19.01893,18.92866,18.81202,18.61829,316384497970997248,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0281/spec-0281-51614-0024.fits
1237648720153673813,QSO,19.28926,19.18213,19.18381,18.98502,19.02762,316392194552391680,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0281/spec-0281-51614-0052.fits
1237648720153542814,QSO,19.4741,19.33454,19.00117,18.8909,19.0023,316403739424483328,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0281/spec-0281-51614-0094.fits
1237674649925124263,QSO,19.07045,18.97355,18.90475,18.82592,18.66329,316431776970991616,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0281/spec-0281-51614-0196.fits
1237648721226629177,QSO,19.10504,18.88302,18.814,18.71956,18.62827,316461463784941568,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0281/spec-0281-51614-0304.fits
1237648721763500125,QSO,19.25585,19.35831,18.93323,18.91664,18.94647,316476582069823488,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0281/spec-0281-51614-0359.fits
1237648722300436503,QSO,19.15944,19.08159,18.92925,18.98133,19.02133,316483454017497088,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0281/spec-0281-51614-0384.fits
1237648721763696655,QSO,19.15643,18.7303,18.49949,18.40295,18.28331,316484553529124864,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0281/spec-0281-51614-0388.fits
