objid,class,u,g,r,i,z,specObjID,spectrum
1237674650998472947,STAR,19.91462,18.7324,18.86006,18.98096,19.16341,316487302308194304,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0281/spec-0281-51614-0398.fits
1237674648851710148,STAR,19.33999,18.08454,17.56476,17.33586,17.22339,316380374802393088,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0281/spec-0281-51614-0009.fits
1237648722837700610,STAR,19.17347,18.69378,18.18233,17.37594,16.83319,316488401819822080,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0281/spec-0281-51614-0402.fits
1237648722300698694,STAR,19.85543,18.62016,18.83716,18.98798,19.10913,316498297424472064,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0281/spec-0281-51614-0438.fits
1237648722837831770,STAR,19.17834,18.25038,18.11237,18.08337,18.13285,316504344738424832,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0281/spec-0281-51614-0460.fits
1237674650998931636,STAR,19.48937,18.70066,18.45018,18.38094,18.33995,316507093517494272,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0281/spec-0281-51614-0470.fits
1237674650998931503,STAR,19.50738,18.41564,18.25705,18.32191,18.31918,316514515220981760,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0281/spec-0281-51614-0497.fits
1237648721764286822,STAR,19.9339,18.79469,17.69634,17.44993,17.31768,316519188145399808,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0281/spec-0281-51614-0514.fits
1237674651536064638,STAR,19.89351,18.84092,18.71231,18.70806,18.75304,316525785215166464,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0281/spec-0281-51614-0538.fits
1237674650999324865,STAR,19.40288,17.8859,17.32366,17.11883,17.02975,316541728133769216,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0281/spec-0281-51614-0596.fits
1237674648851841087,STAR,19.43404,17.87502,17.29595,17.05878,16.94443,317581042238121984,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0281.fits
1237674649925451925,STAR,19.5605,19.54429,19.69577,19.84958,20.07599,317587364429981696,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0304.fits
1237674648851448002,STAR,19.10724,17.5559,16.93563,16.71896,16.62727,316411436005877760,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0281/spec-0281-51614-0122.fits
1237671142017204537,STAR,19.7014,18.65557,18.29901,18.19267,18.13789,317506825203247104,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0011.fits
1237671142554075263,STAR,19.41534,18.44178,18.2714,18.24489,18.23456,317518644953245696,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0054.fits
1237671142554009825,STAR,19.93927,18.81781,18.75274,18.75746,18.7824,317519744464873472,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0058.fits
1237671142554075280,STAR,19.02781,17.66629,17.08105,16.83452,16.71979,317520019342780416,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0059.fits
1237648672891011146,STAR,19.57863,18.59241,18.47702,18.45697,18.6066,317529640069523456,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0094.fits
1237648722301288529,STAR,19.57699,18.39173,18.5279,18.56658,18.65912,317592861988120576,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0324.fits
1237674651536195659,STAR,19.38697,18.41417,18.13466,18.01044,17.97697,317596435400910848,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0337.fits
1237674650462322692,STAR,19.30768,18.06552,17.81743,17.69519,17.65334,317598084668352512,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0343.fits
1237674648851316910,STAR,19.15236,18.24291,17.98359,17.88814,17.88433,316445795744245760,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0281/spec-0281-51614-0247.fits
1237674648853282957,STAR,19.80619,18.84553,18.47913,18.32978,18.2688,318666815020492800,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0135.fits
1237648721764745377,STAR,19.35637,18.02163,17.50936,17.3443,17.2606,317622548802070528,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0432.fits
1237674651536719954,STAR,19.59781,19.09854,19.19715,19.24351,19.43687,317651410982299648,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0537.fits
1237648721765073063,STAR,19.63913,18.65392,18.24303,17.89109,18.03583,317653610005555200,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0545.fits
1237674650999980212,STAR,19.44292,18.55404,18.3247,18.22096,18.14871,317654984395089920,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0550.fits
1237648722302140564,STAR,19.84918,18.80021,18.76389,18.78988,18.93864,317672301703227392,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0613.fits
1237648722838945941,STAR,19.91906,18.80289,18.70117,18.68497,18.62887,317673676092762112,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0618.fits
1237654670281605277,STAR,19.94143,18.70145,18.31379,18.12186,18.12472,316451018424477696,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0281/spec-0281-51614-0266.fits
1237674648850989282,STAR,19.9462,17.60319,16.61009,16.21838,16.03069,316459539639592960,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0281/spec-0281-51614-0297.fits
1237648721226694700,STAR,19.14469,18.19423,17.96175,17.90078,17.85531,316460914029127680,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0281/spec-0281-51614-0302.fits
1237648721226629275,STAR,19.6796,19.496,19.61782,19.81407,20.05591,316462288418662400,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0281/spec-0281-51614-0307.fits
1237671141480792203,STAR,19.71971,18.69463,18.54215,18.49964,18.54571,318694852567001088,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0237.fits
1237671142554599655,STAR,19.74145,17.27845,16.26244,15.8738,15.6696,318724814258857984,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0346.fits
1237671142554599626,STAR,19.69056,19.267,19.45133,19.65166,19.79933,318726738404206592,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0353.fits
1237671142017728658,STAR,19.17798,17.9101,17.95683,18.03321,18.07041,318737733520484352,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0393.fits
1237671142017925132,STAR,19.28034,18.16116,18.03075,18.07157,18.10836,318748178880948224,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0431.fits
1237671129662947339,STAR,19.84782,18.42889,17.82265,17.51533,17.44323,318751202537924608,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0442.fits
1237648721766056088,STAR,19.62083,19.6335,19.8822,20.0685,21.0482,318769344479782912,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0508.fits
1237648721766252793,STAR,19.67906,19.77994,20.085,20.28383,20.38996,318780889351874560,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0550.fits
1237674650464223336,STAR,19.36043,18.09389,18.15095,18.20581,18.20609,318781988863502336,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0554.fits
1237671141481513053,STAR,19.0292,17.98872,17.93304,17.93919,18.00126,318786386910013440,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0570.fits
1237674649388908708,STAR,19.03088,18.01081,17.66817,17.55368,17.4696,317564549563705344,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0221.fits
1237674649927024742,STAR,19.02803,18.06119,17.79355,17.63481,17.73562,318684682084444160,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0200.fits
1237671128051875924,STAR,19.91628,19.54819,19.90627,20.1234,20.34617,318669563799562240,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0145.fits
1237648720156950579,STAR,19.57633,18.48506,18.39057,18.38366,18.40398,320906794597640192,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0285/spec-0285-51930-0092.fits
1237674648854790310,STAR,19.94522,18.74598,18.84704,18.96066,19.0755,320915865568569344,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0285/spec-0285-51930-0125.fits
1237648720156884994,STAR,19.15468,18.06507,17.65892,17.50581,17.4246,320918064591824896,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0285/spec-0285-51930-0133.fits
1237674648854593671,STAR,19.37877,16.90617,15.88218,15.49109,15.30745,320949400673216512,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0285/spec-0285-51930-0247.fits
1237674648854659105,STAR,19.02826,17.17342,16.47477,16.19792,16.05865,320949675551123456,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0285/spec-0285-51930-0248.fits
1237674648854659114,STAR,19.17718,17.93558,17.45334,17.2361,17.19852,320951324818565120,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0285/spec-0285-51930-0254.fits
1237674648854593692,STAR,19.66825,17.20127,16.16713,15.78063,15.60735,320952424330192896,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0285/spec-0285-51930-0258.fits
1237674649928400996,STAR,19.03894,17.95944,17.50395,17.33803,17.27057,320957372132517888,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0285/spec-0285-51930-0276.fits
1237674648854593547,STAR,19.03761,17.30523,16.6436,16.40365,16.33625,320959571155773440,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0285/spec-0285-51930-0284.fits
1237674648854593618,STAR,19.84513,17.50633,16.59526,16.2717,16.11917,320961770179028992,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0285/spec-0285-51930-0292.fits
1237648721230299321,STAR,19.83065,18.80503,18.76024,18.77081,18.89114,320969466760423424,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0285/spec-0285-51930-0320.fits
1237648722840977481,STAR,19.15344,16.96174,15.8916,15.47333,15.20161,320970841149958144,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0285/spec-0285-51930-0325.fits
1237648721230233654,STAR,19.02345,18.06776,17.82579,17.73732,17.71675,320978262853445632,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0285/spec-0285-51930-0352.fits
1237671140944576579,STAR,19.9051,18.37952,17.77844,17.60861,17.4583,318797107148384256,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0609.fits
1237674649391464559,STAR,19.90425,18.9395,18.64604,18.55409,18.55485,319757255408904192,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0006.fits
1237674648854200526,STAR,19.67633,17.88829,17.24596,17.03505,16.91713,319780620030994432,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0091.fits
1237674649391005800,STAR,19.26878,17.98071,17.52169,17.35223,17.28462,319792439780993024,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0134.fits
1237674649927417924,STAR,19.1487,17.95165,17.4517,17.2635,17.18836,319839718780987392,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0306.fits
1237671128052400142,STAR,19.05855,18.04323,17.67001,17.57262,17.54314,319846865606567936,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0332.fits
1237671140408033348,STAR,19.11989,17.90397,17.7312,17.66512,17.68921,319868306083309568,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0410.fits
1237671139871162511,STAR,19.94648,18.76542,18.78547,18.87227,18.91818,319877651932145664,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0444.fits
1237674651001749670,STAR,19.66108,18.64051,18.23828,18.09081,18.04202,319889746560051200,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0488.fits
1237648721766907910,STAR,19.01597,17.69121,17.20573,16.98,16.91806,319892220461213696,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0497.fits
1237648721230102572,STAR,19.38742,18.10051,17.56743,17.35705,17.24493,319894694362376192,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0506.fits
1237674651001815287,STAR,19.59214,18.53616,18.06739,17.88725,17.81456,319897718019352576,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0517.fits
1237674651538751672,STAR,19.71841,18.61494,18.4462,18.38297,18.39025,319920807763535872,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0601.fits
1237674649392185520,STAR,19.0793,17.82819,17.3574,17.19137,17.09649,320891401434851328,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0285/spec-0285-51930-0036.fits
1237674648855117984,STAR,19.77573,18.78944,18.45728,18.34378,18.30053,322085197342337024,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0286/spec-0286-51999-0283.fits
1237674651539734717,STAR,19.8821,18.03386,17.38388,17.15325,17.04783,322119007324891136,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0286/spec-0286-51999-0406.fits
1237674651539734728,STAR,19.00327,17.93116,17.55816,17.44297,17.43664,322121206348146688,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0286/spec-0286-51999-0414.fits
1237648705112309923,STAR,19.36183,17.93161,17.2843,17.03361,16.92216,321013172347627520,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0285/spec-0285-51930-0479.fits
1237674650466386037,STAR,19.31715,18.3094,17.96097,17.84541,17.79607,322148144383027200,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0286/spec-0286-51999-0512.fits
1237674650466386078,STAR,19.98971,18.97702,18.67084,18.55449,18.4854,322160788766746624,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0286/spec-0286-51999-0558.fits
1237674651540193297,STAR,19.15057,18.10917,17.82469,17.70918,17.67488,322165461691164672,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0286/spec-0286-51999-0575.fits
1237648703503401077,STAR,19.74467,18.76564,18.54228,18.46246,18.52931,323169865965791232,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0287/spec-0287-52023-0133.fits
1237648721232068855,STAR,19.81181,19.7629,20.1364,20.37635,20.6534,323186908396021760,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0287/spec-0287-52023-0195.fits
1237648720694935574,STAR,19.06767,18.60694,18.82394,19.05461,19.26912,323207249361135616,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0287/spec-0287-52023-0269.fits
1237674649929580767,STAR,19.24788,18.41727,18.14517,18.0664,18.03816,323218244477413376,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0287/spec-0287-52023-0309.fits
1237674651003584623,STAR,19.04833,18.13934,17.88598,17.79312,17.75332,323238860320434176,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0287/spec-0287-52023-0384.fits
1237674651003650323,STAR,19.98781,18.99839,18.7255,18.63774,18.56593,323248755925084160,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0287/spec-0287-52023-0420.fits
1237674650466779377,STAR,19.00868,18.07436,17.85942,17.79519,17.75539,323252329337874432,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0287/spec-0287-52023-0433.fits
1237674650466844840,STAR,19.71674,18.74803,18.55968,18.5002,18.54812,323252879093688320,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0287/spec-0287-52023-0435.fits
1237648705113817248,STAR,19.96969,19.08505,18.84468,18.76131,18.66968,323262774698338304,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0287/spec-0287-52023-0471.fits
1237648720697884946,STAR,19.3625,18.31222,18.17588,18.16994,18.20259,326558834304772096,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0290/spec-0290-51941-0174.fits
1237648720696115414,STAR,19.50114,18.51199,18.33662,18.28893,18.30723,324289168416991232,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0288/spec-0288-52000-0109.fits
1237648704040403135,STAR,19.51221,19.41113,19.74506,20.06798,20.6613,324343319364659200,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0288/spec-0288-52000-0306.fits
1237648704577077296,STAR,19.03942,18.0723,17.71763,17.59996,17.5992,324353764725123072,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0288/spec-0288-52000-0344.fits
1237648705114144925,STAR,19.39168,18.34581,17.93477,17.83977,17.74151,324366409108842496,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0288/spec-0288-52000-0390.fits
1237648722306727949,STAR,19.21154,18.81129,18.86416,18.92183,19.08463,324381802271631360,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0288/spec-0288-52000-0446.fits
1237648721769988334,STAR,19.92884,18.84472,18.77118,18.65353,18.6438,324408190550697984,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0288/spec-0288-52000-0542.fits
1237648721234296885,STAR,19.29467,18.17252,18.08698,18.09863,18.12893,325392803045599232,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0289/spec-0289-51990-0028.fits
1237648703505105105,STAR,19.28201,18.28447,18.19962,18.19709,18.26659,325399400115365888,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0289/spec-0289-51990-0052.fits
1237648720160293051,STAR,19.67435,18.53456,18.45828,18.49436,18.58508,325400224749086720,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0289/spec-0289-51990-0055.fits
1237648721233707130,STAR,19.71301,18.73949,18.53277,18.43607,18.44504,325435134243268608,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0289/spec-0289-51990-0182.fits
1237648720159768731,STAR,19.87786,18.91389,18.80882,18.8013,18.88592,325453276185126912,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0289/spec-0289-51990-0248.fits
1237648703504646265,STAR,19.09932,18.21065,18.01079,17.93245,17.8951,325454650574661632,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0289/spec-0289-51990-0253.fits
1237648722306990280,STAR,19.59836,19.91976,20.34629,20.66294,20.60106,325473617150240768,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0289/spec-0289-51990-0322.fits
1237648722844123205,STAR,19.14954,18.23273,18.12416,18.10855,18.14303,325495332504889344,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0289/spec-0289-51990-0401.fits
1237648722844516605,STAR,19.76752,17.8081,16.86476,16.3932,16.09889,325529417365350400,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0289/spec-0289-51990-0525.fits
1237648705652457601,STAR,19.57584,18.42489,18.4548,18.52773,18.61506,325531891266512896,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0289/spec-0289-51990-0534.fits
1237648703505236114,STAR,19.1152,17.97175,18.04848,18.09427,18.22678,326589070874535936,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0290/spec-0290-51941-0284.fits
1237648722844975219,STAR,19.72727,18.71082,18.58875,18.56667,18.61077,326610786229184512,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0290/spec-0290-51941-0363.fits
1237648705116176394,STAR,19.12078,18.01037,17.60569,17.46963,17.44151,326618207932672000,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0290/spec-0290-51941-0390.fits
1237648721234690254,STAR,19.76903,18.69086,18.63037,18.64374,18.74591,326645145967552512,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0290/spec-0290-51941-0488.fits
1237671764249346173,STAR,19.13203,19.62308,20.14372,20.55889,20.89362,327662743760955392,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0291/spec-0291-51928-0094.fits
1237671764786020483,STAR,19.12637,18.11341,18.09236,18.10112,18.14538,327694629598160896,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0291/spec-0291-51928-0210.fits
1237648721235410995,STAR,19.30723,18.12279,18.02017,18.06104,18.10366,327697653255137280,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0291/spec-0291-51928-0221.fits
1237648721235411136,STAR,19.72161,18.57037,18.55,18.61298,18.68914,327698477888858112,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0291/spec-0291-51928-0224.fits
1237671764786479309,STAR,19.91908,18.68003,18.24039,18.06428,17.98295,327701776423741440,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0291/spec-0291-51928-0236.fits
1237671765322891478,STAR,19.4085,18.37714,17.58234,17.24758,17.08185,327705624714438656,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0291/spec-0291-51928-0250.fits
1237648721772019807,STAR,19.16279,17.90354,17.84982,17.94475,18.09264,327734486894667776,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0291/spec-0291-51928-0355.fits
1237648704579764409,STAR,19.9547,18.15014,17.33199,17.07582,16.86239,327735861284202496,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0291/spec-0291-51928-0360.fits
1237671765323481241,STAR,19.09313,18.05415,17.68434,17.53921,17.48388,327742458353969152,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0291/spec-0291-51928-0384.fits
1237671765323546805,STAR,19.66855,18.7598,18.49577,18.39714,18.34132,327743557865596928,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0291/spec-0291-51928-0388.fits
1237671764787069219,STAR,19.94172,18.89192,18.91726,18.98084,19.04137,327758676150478848,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0291/spec-0291-51928-0443.fits
1237671764787069546,STAR,19.3574,18.06507,17.5189,17.24963,17.13445,327759775662106624,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0291/spec-0291-51928-0447.fits
1237648703507923096,STAR,19.65685,18.60285,18.48222,18.46231,18.52727,328771046129821696,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0292/spec-0292-51609-0030.fits
1237648721236000785,STAR,19.36426,18.24016,18.26173,18.34614,18.45901,328826571467024384,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0292/spec-0292-51609-0232.fits
1237671764249608327,STAR,19.89181,19.8699,20.06309,20.31145,20.61029,328849386333300736,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0292/spec-0292-51609-0315.fits
1237671763713261806,STAR,19.4395,19.16708,19.18229,19.32458,19.56694,328852135112370176,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0292/spec-0292-51609-0325.fits
1237671265497120869,STAR,19.50371,19.3546,19.65426,19.95486,20.21139,328863405106554880,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0292/spec-0292-51609-0366.fits
1237671763712868530,STAR,19.51612,18.28809,18.23809,18.26847,18.25459,328872750955390976,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0292/spec-0292-51609-0400.fits
1237648703507398953,STAR,19.95194,18.85617,18.83048,18.85498,18.93513,328801557577492480,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0292/spec-0292-51609-0141.fits
1237648721236328452,STAR,19.03783,17.92612,17.91684,17.96407,18.0126,328805405868189696,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0292/spec-0292-51609-0155.fits
1237648722311315524,STAR,19.17228,18.66285,18.52517,18.47762,18.45527,331105590518507520,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0294/spec-0294-51986-0331.fits
1237648674511192170,STAR,19.53091,18.37641,18.4067,18.45675,18.52084,331120708803389440,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0294/spec-0294-51986-0386.fits
1237648674511388852,STAR,19.75133,19.79311,20.31303,20.617,20.14236,331130879285946368,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0294/spec-0294-51986-0423.fits
1237648674511585290,STAR,19.05679,17.92266,17.41407,17.1811,17.0701,331151770006874112,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0294/spec-0294-51986-0499.fits
1237648705118404822,STAR,19.72891,18.5783,18.77834,18.95386,19.02705,329997827570690048,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0293/spec-0293-51689-0397.fits
1237648721773527044,STAR,19.26421,18.039,17.51254,17.31159,17.20493,329998102448596992,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0293/spec-0293-51689-0398.fits
1237648722311184581,STAR,19.85654,18.73564,18.62654,18.58403,18.64782,330037409989289984,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0293/spec-0293-51689-0541.fits
1237648674510929955,STAR,19.08539,17.94033,17.5208,17.35289,17.30287,330040433646266368,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0293/spec-0293-51689-0552.fits
1237648722311315530,STAR,19.48358,19.07231,19.32978,19.53762,19.65961,330058025832310784,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0293/spec-0293-51689-0616.fits
1237648674511126550,STAR,19.21313,18.21676,18.10415,18.08809,18.09723,330063248512542720,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0293/spec-0293-51689-0635.fits
1237648722847989905,STAR,19.02001,18.11704,17.88559,17.79757,17.79083,330046755838126080,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0293/spec-0293-51689-0575.fits
1237648722311250033,STAR,19.34287,18.38186,18.17907,18.13791,18.10711,330048405105567744,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0293/spec-0293-51689-0581.fits
1237648703509037203,STAR,19.43016,18.16635,17.97755,17.88118,17.85814,331073429803395072,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0294/spec-0294-51986-0214.fits
1237648674511978572,STAR,19.18278,18.12563,17.98388,17.89021,17.91308,331188878524311552,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0294/spec-0294-51986-0634.fits
